,year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,round,country,lgbtqia+,start_year,last_year
768,1997,ba,Bosnia & Herzegovina,Alma Cardzic,goodbye,18.0,,14.0,,18.0,22.0,,,,,,,Milić Vukašinović;Sinan Alimanović,Milić Vukašinović,"Utješi me slikom iz dobrih filmova Ohrabri me stihom iz dobrih pjesama Ali znaj da ne vidim, oku fali sjaj Čujem samo r'ječi dv'je, koje znače kraj  Goodbye, o o o o o... zbogom ljubavi Goodbye, o o o o o... zbogom ljubavi Goodbye  Potraži me u uglu svoga sjećanja Pronađi me u zori novog svitanja Ali nemoj molim te, lažni uzdisaj I one tužne r'ječi dv'je, koje znače kraj  Goodbye, o o o o o... zbogom ljubavi Goodbye, o o o o o... zbogom ljubavi Goodbye  Ali znaj da ne vidim, oku fali sjaj O... čujem samo r'ječi dv'je, koje znače kraj  Goodbye, o o o o o... zbogom ljubavi Goodbye, o o o o o... zbogom ljubavi Goodbye, o o o o o... zbogom ljubavi Goodbye, o o o o o... zbogom ljubavi Goodbye",https://youtube.com/watch?v=qd9Q_Jb50uo,final,Bosnia & Herzegovina,0.0,1993,2016
769,1997,is,Iceland,Paul Oscar,minn hinsti dans,20.0,,25.0,,20.0,18.0,,,,,,,Páll Óskar Hjálmtýsson;Trausti Haraldsson,Páll Óskar Hjálmtýsson,"London, París, Róm – urðu orðin tóm Gekk þann gyllta breiða, blindaður af ást Falskir kunningjar, snerust um mig einan Fékk mér kavíar, núna er allt um seinan  Því ég stíg minn hinsta dans Og ég kveð mitt líf með glans En ég iðrast aldrei neins, iðrast aldrei  Kristals kampavín, perlur postulín Demantar í matinn, ást í eftirrétt Ef ég elsk' í dag, blöðin birta á morgun Fæ mér freyðibað, drekki mínum sorgum  Og ég stíg minn hinsta dans Og þannig kveð mitt líf með glans En samt iðrast ég aldrei neins, iðrast aldrei  Allt sem ég fæ í dag, farið burt á morgun  Svo ég stíg minn hinsta dans Og þannig kveð mitt líf með glans En samt iðrast ég aldrei neins, iðrast aldrei",https://youtube.com/watch?v=jyt3nv3eCik,final,Iceland,1.0,1986,2025
770,1997,at,Austria,Bettina Soriat,one step,21.0,,4.0,,21.0,12.0,,,,,,,Mark Berry,Mark Berry;Martina Siber,"Die Nacht wirft einen Schatten und der ist von mir Dein Kissen unberührt und ich noch immer hier Bad lovin' Bad man, bad lovin' (bad)  Auf uns'rem Highway ist schon lange kein Verkehr Ab heute hast du Nachrang Denn ich will nicht mehr So nicht, so will ich nicht – nur  One step forward und zwei zurück Ein Schritt zu weit, Babe, und ich bin weg Liebe ist kein ungedeckter Scheck – bad man  Oh... beim Sex bist du so schnell wie Raumschiff Enterprise Mit Lichtgeschwindigkeit lieg' ich bei dir auf Eis So nicht, so will ich nicht – nur  One step forward und zwei zurück Ein Schritt zu weit, Babe, und ich bin weg Liebe ist kein ungedeckter Scheck – bad man  Oh... one step forward und zwei zurück Ein Schritt zu weit, Babe, und ich bin weg Liebe ist kein ungedeckter Scheck – bad man Bad man  So nicht, so will ich nicht mit dir  Oh yeah... (One step forward, two steps back) Ein Schritt zu weit, Babe, und ich bin weg Liebe ist kein ungedeckter Scheck – bad man  Liebe ist kein ungedeckter Scheck (Bad man) Oh...  (One step forward, zwei zurück) One step forward und zwei zurück Und zwei zurück, ow... One step forward, zu mir zurück",https://youtube.com/watch?v=rpPOoZzKOcQ,final,Austria,0.0,1957,2025
771,1997,ch,Switzerland,Barbara Berta,dentro di me,22.0,,7.0,,22.0,5.0,,,,,,,Barbara Berta,,"Uomo, guardati dentro, cosa ti scuote E ti fa sentire un po' perso In questo enorme universo Fatto di tante  Troppe parole, dette per dire Mai per capire Cosa ti spinge lontano Da quel che è portata di mano Ma irraggiungibile  Dentro di me, faccio spazio perché Dentro di me, ho bisogno di te Dentro di me, dentro di me Tengo un posto per te Che hai bisogno di me Hai bisogno di me  Uomo, apri la mente Non esitare a scoprirti nel bene e nel male Anche gli errori hanno il loro valore Aiutano a crescere  Dentro di me, faccio spazio perché (perché) Dentro di me, ho bisogno di te Dentro di me, dentro di me Tengo un posto per te Che hai bisogno di me  Dentro di me, prendo fiato perché Dentro di me, ho corso fino da te Dentro di me, dentro di me Io ti voglio anche se Sei diverso da me Sei diverso da me  Uomo, quanti misfatti Quali ragioni, ci spingono tanto lontano Quando a portata di mano Hai l'incredibile?",https://youtube.com/watch?v=uSzDtezlXS0,final,Switzerland,0.0,1956,2025
772,1997,nl,Netherlands,Mrs. Einstein,niemand heeft nog tijd,22.0,,8.0,,22.0,5.0,,,,,,,Ed Hooijmans,,"Ooh ooh ooh ooh ooh... Ooh ooh ooh...  Waar moet je heen met al je vragen Als er niemand luisteren wil? Wat doe je met je lege dagen? Het liefst zet je de tijd heel even stil  Voordat je iemand hebt gevonden Die tien minuten voor je heeft Nou, dat kan wel even duren Je hoopt dat jij dan nog wel leeft  Want niemand heeft nog tijd Alleen nog tijd om zich te haasten Nee, niemand heeft nog tijd Alleen nog maar om aan zichzelf te denken Nee, nee, niemand heeft nog tijd Niemand heeft nog tijd  Je snapt niets meer van de wereld Tijd is duur want tijd is geld Stilstaan is uit den boze Dus tempo dat is wat er telt  De mensen blijven nog wel geven Staan nooit stil bij hun gevoel Snel kunnen zij per computer Nog iets storten voor het goede doel  Want niemand heeft nog tijd Alleen nog tijd om zich te haasten Nee, niemand heeft nog tijd Alleen nog maar om aan zichzelf te denken Nee, nee, niemand heeft nog tijd Niemand heeft nog tijd  Niemand heeft nog tijd Niemand heeft nog tijd Niemand heeft nog tijd Niemand, nee, nee  Gaan wij ooit beseffen Er is veel meer dan de factor tijd? Sta even stil, laat je verleiden Tot wat meer gevoeligheid  Want niemand heeft nog tijd Alleen nog tijd om zich te haasten Nee, niemand heeft nog tijd Alleen nog maar om aan zichzelf te denken Nee, nee, niemand heeft nog tijd  (Niemand heeft nog tijd) Alleen nog tijd om zich te haasten (Niemand heeft nog tijd) Nee, niemand heeft nog tijd (Niemand heeft nog tijd) Alleen nog maar om aan zichzelf te denken (Niemand, nee, nee) Nee, nee, niemand heeft nog tijd  (En ik moet dit nog doen) (En ik moet dat nog doen) (En ik moet zus nog doen) Alleen nog tijd om zich te haasten (En ik moet zo nog doen) Nee, niemand heeft nog tijd Alleen nog maar om aan zichzelf te denken Nee, nee, niemand heeft nog tijd",https://youtube.com/watch?v=r91fkxOkegY,final,Netherlands,0.0,1956,2025
773,1997,no,Norway,Tor Endresen,san francisco,24.0,,3.0,,24.0,0.0,,,,,,,Arne Myksvoll;Tor Endresen,Tor Endresen,"Det føles ennå som det var i går Da alle sang: ""Make love, not war "" Og hele verden hadde lengre hår Det føles som det var i går  Da det å være bror og søster var in California dreamin'  De store spørsmål og et åpent sinn Svarene was blowin' in the wind   Oh... kjærlighetstid i San Francisco Drømmen om fred, en ungdoms vår Ingen gevær, no war, no disco  Kun vakre blomster i ditt hår  Da alle surfet på en god vibrasjon Og USA fikk sin man on the moon  Og Jimi Hendrix spilte ild og pasjon I Woodstock for en ny generasjon  Yeah... da var det sterkt å være ung og fri Livet hadde bedre tid Og hele verden hadde lengre hår Det føles som det var i går  Yeah yeah... kjærlighetstid i San Francisco Drømmen om fred, en ungdoms vår Ooh yeah... ingen gevær, no war, no disco  Kun vakre blomster i ditt hår  Over jorden lød Lennons sang: ""Love, love, love "" Med bud om at kjærlighet gjør alle fri Om vi ikke lar den fare forbi  Kjærlighetstid i San Fran... Kjærlighetstid i San Francisco Drømmen om fred, en ungdoms vår Ooh yeah... ingen gevær, no war, no disco  Kun vakre blomster i ditt... Kun vakre blomster i ditt hår Oh yeah...",https://youtube.com/watch?v=HdcwLB2kXFs,final,Norway,0.0,1960,2025
774,1997,pt,Portugal,Célia Lawson,antes do adeus,24.0,,15.0,,24.0,0.0,,,,,,,Rodrigues Lobato de Faria;Thilo Krassman,Rosa Lobato de Faria;Rosa Maria de Bettencourt,"Antes do adeus, a aventura Antes do adeus, a loucura Antes do adeus, a ternura Juras ao luar, e a canção do mar, porque...  Antes do adeus (Tuas trovas, teus lamentos) Improviso (Ouvia-se em toda a rua) Antes do adeus (Na outra esquina do vento) No sorriso (Na outra face da lua)  Antes do adeus (Os teus sonhos eram meus) Paraíso (A minha videira tua) Lemos os sinais (Antes de dizer adeus) E até fomos imortais  E à noite um rio, onde o sol se pôs Meu corpo, um navio na maré da tua voz Sons ao desafio, a vibrar por nós E a luz da manhã era mágica  Antes do adeus (Devolveste os meus poetas) A desfeita (Nos teus olhos vi rancor) Antes do adeus (Houve palavras secretas) A suspeita (No avesso do amor)  Antes do adeus (Onde escondeste, maldosa) Imperfeita (Um livro de Saramago) A partilha a dois (E um disco do Abrunhosa) P'ra lembrar depois, mas...  O azul do céu deixou de ser verdade Em cinzas morreu a magia da cidade No meu olhar nasceu a sombra da ansiedade E a dor silenciou toda a música  O azul do céu deixou de ser verdade Em cinzas morreu a magia da cidade No meu olhar nasceu a sombra da ansiedade E a dor silenciou toda a música  Depois do adeus, a saudade",https://youtube.com/watch?v=baz_0VUO4j8,final,Portugal,0.0,1964,2025
775,1998,il,Israel,Dana International,diva,1.0,,8.0,,1.0,172.0,,,,,,,Svika Pick,Yoav Ginai,"Yesh isha gdola mehachaim Yesh chushim sheyesh rak la Yesh ksamim veyesh yamim kashim Uvama shehi kula shela  Lamal'achim Diva hi imperia Al habama Diva hi histeria Hi kula shir ahava  Viva nari'a, viva Viktoria, Afrodita Viva laDiva, viva Viktoria, Kleopatra  Yesh nashim – dma'ot shel hachaim Hen yis'u tfila belo milim  Lamal'achim Diva hi imperia Al habama Diva hi histeria Hi kula shir ahava  Viva nari'a, viva Viktoria, Afrodita Viva laDiva, viva Viktoria, Kleopatra Viva nari'a, viva Viktoria, Afrodita Viva laDiva, viva Viktoria, Kleopatra  Diva, Diva, Diva, Diva  Viva nari'a, viva Viktoria, Afrodita Viva laDiva, viva Viktoria, Kleopatra Viva nari'a, viva Viktoria, Afrodita Viva laDiva, viva Viktoria, Diva",https://youtube.com/watch?v=fZ5B6w-Baxs,final,Israel,1.0,1973,2025
776,1998,gb,United Kingdom,Imaani,where are you?,2.0,,16.0,,2.0,166.0,,,,,,,Phil Manikiza;Scott English;Simon Stirling,,I see your picture in a frame I see a face without a name Riding alone on an empty train Where are you?  I live in a house of broken hearts Leaves are falling in the park Every day is a question mark Where are you?  I would drive through the rain (to find you) Walk a desert plain (behind you) You could unlock these chains (I'm tied to) Where are you now?  Through the storm I call your name (to guide you) Love could be the flame (beside you) If you unlock these chains (I'm tied to) Where are you now?  Lying in my room at night Silhouettes are dressed in white Waiting for the morning light Where are you?  Each day you will live and learn As the wheels of heaven turn For you my candle burns Where are you?  I would drive through the rain (to find you) Walk a desert plain (behind you) You could unlock these chains (I'm tied to) Where are you now?  Through the storm I call your name (to guide you) Love could be the flame (beside you) If you unlock these chains (I'm tied to) Where are you now?  (So near) so near (So far) so far Out there I can almost touch you You're here in my mind all the time Where are you now?  (I would drive through the rain) to find you (Walk a desert plain behind you) You could unlock these chains (I'm tied to) Where are you now?  Through the storm (I call your name to guide you) Love could be the flame (beside you) If you unlock these chains (I'm tied to) Where are you? Where are you now?  (I would drive through the rain to find you) (Walk a desert plain behind you) If you unlock these chains (I'm tied to) Where are you now?  Through the storm (I call your name to guide you) Love could be the flame (beside you) (If you unlock these chains),https://youtube.com/watch?v=0nusBQ7Lacg,final,United Kingdom,0.0,1957,2025
777,1998,mt,Malta,Chiara,the one that i love,3.0,,10.0,,3.0,165.0,,,,,,,Jason Cassar,Sunny Aquilina,"Such a lovely night, when the stars are shining bright And you're near, we're all alone, 'cause I long for you so much I never felt this way, not before You turn on my mind more and more  I think that I'm in love and you mean so much to me I think I love you so, I'll never let you go This must be love Up there we seem to flow, I'm certain and now I know For me, yes, you're just the one The one that I love  Such a lovely sight, when the colours shine so bright And you're near, we're all alone, and I feel so warm inside I never felt this way all my life You came like spring sunshine, gave me life  I think that I'm in love and you mean so much to me I think I love you so, I'll never let you go This must be love Up there we seem to flow, I'm certain and now I know For me, yes, you're just the one The one that I love  For me, yes, you're just the one The one that I love",https://youtube.com/watch?v=g0AQI_Nt1X4,final,Malta,0.0,1971,2025
778,1998,es,Spain,Mikel Herzog,¿qué voy a hacer sin ti?,16.0,,4.0,,16.0,21.0,,,,,,,Alberto Estébanez,Mikel Herzog,Eras la niña de mis ojos Eras la reina de mi corazón Eras mi mundo Todo mi rumbo  Una vida por delante Tantos sueños para compartir Y en un momento Te olvidaste de vivir  ¿Qué voy a hacer sin ti Si ya no estás aquí? ¿Cómo puedo entregarte amor? Tantos besos que no te di  ¿Qué voy a hacer sin ti Si ya no estás aquí? ¿Qué le digo a mi corazón Que no para de repetir? ¿Qué voy a hacer sin ti?  Ahora tienes que marcharte No me quiero separar de ti ¿Si no te tengo Para qué quiero vivir?  ¿Qué voy a hacer sin ti Si ya no estás aquí? ¿Cómo puedo entregarte amor? Tantos besos que no te di  ¿Qué voy a hacer sin ti Si ya no estás aquí? ¿Qué le digo a mi corazón Que no para de repetir? ¿Qué voy a hacer sin ti?  ¿Qué voy a hacer sin ti Si ya no estás aquí? ¿Cómo puedo entregarte amor? Tantos besos que no te di  ¿Qué voy a hacer sin ti Si ya no estás aquí? ¿Qué le digo a mi corazón Que se cansa de repetir? ¿Qué voy a hacer sin ti?,https://youtube.com/watch?v=BghC0ueSTqs,final,Spain,0.0,1961,2025
779,1998,nl,Netherlands,Edsilia Rombley,hemel en aarde,4.0,,18.0,,4.0,150.0,,,,,,,Eric van Tijn;Jochem Fluitsma,,"Nederland was koel en kil En dan vooral het weer De wind, die lag nooit stil M'n liefdesleven des te meer  Wat ik in jouw ogen las Ontstak bij mij het vuur Ze wordt nogal eens onderschat De kracht van de natuur  Hemel en aarde bewegen Als jij voor me staat Het is voor mij bewezen Dat het lot bestaat  Hemel en aarde gaan open Als jij mij aanraakt Ik wilde nooit geloven Maar er is meer Tussen hemel en aarde  Zwarte luchten breken open Aan de horizon Nu zal ik me warmen Aan de stralen van de zon (Stralen van de zon)  Ik heb de liefde geprobeerd Nooit was het wat het leek Maar ik zag de toekomst Toen ik in jouw ogen keek  Hemel en aarde bewegen Als jij voor me staat Het is voor mij bewezen Dat het lot bestaat  Hemel en aarde gaan open Als jij mij aanraakt Ik wilde nooit geloven Maar er is meer Tussen hemel en aarde  (Hemel en aarde bewegen) Als jij voor me staat (Het is voor mij bewezen) Oh, dat het lot bestaat  Hemel en aarde gaan open Als jij mij aanraakt Ik wilde nooit geloven Maar er is meer  (Hemel en aarde) Oh hayah... huah... (Hemel en aarde) Ahaha, ahaha, ahahahahuah... (Hemel en aarde) Ah ah ah, ah... huah ah... (Hemel en aarde) Ah...  (Hemel en aarde bewegen) Als jij voor me staat (Het is voor mij bewezen) Oh, dat het lot bestaat  (Hemel en aarde gaan open) Hemel en aarde (Als jij mij aanraakt) Hey... Ik wilde nooit geloven Maar er is meer, oho... Tussen hemel en aarde",https://youtube.com/watch?v=3IcuzcZQOC4,final,Netherlands,0.0,1956,2025
780,1998,hr,Croatia,Danijela,neka mi ne svane,5.0,,1.0,,5.0,131.0,,,,,,,Petar Grašo;Remi Kazinotti;Stjepan Kalogjera,,"Još jedan dan je prošao Još jednom mjesec došao Tiho k'o neki dragi gost Da mi do jutra bude most  Jer tuga vodi me kroz godine I krade san, dok novi ne svane mi dan  Neka mi ne svane Nek' me nema, nek' me ne bude Neka me bez tebe ne probude Neka mi ne svane Nek' me nema, nek' me ne bude Neka me bez tebe ne probude  Još jedan dan je prošao Još jednom mjesec došao Tiho k'o neki dragi gost Da mi do jutra bude most  Jer tuga vodi me kroz godine I krade san, dok novi ne svane mi dan  Neka mi ne svane Nek' me nema, nek' me ne bude Neka me bez tebe ne probude Neka mi ne svane Nek' me nema, nek' me ne bude Neka me bez tebe ne probude  Neka me bez tebe ne probude Neka mi ne svane Nek' me nema, nek' me ne bude Neka me bez tebe ne probude Neka me bez tebe ne probude",https://youtube.com/watch?v=tkzpkM2kH2c,final,Croatia,0.0,1993,2025
781,1998,be,Belgium,Mélanie Cohl,dis oui,6.0,,20.0,,6.0,122.0,,,,,,,Philippe Swan,,"Viens Si tu es fatigué du vide de tes amours Si tu ne crois plus aux jamais ni aux toujours Si tu veux t'arrêter juste pour souffler un peu Si tu crois qu'on peut être heureux  Viens Si tu n'en peux plus d'être là à concourir Moi je veux me chauffer au bois de ton sourire On va remplir l'espace de nos éclats de rire Un jour il faut pouvoir partir  Dis oui – tu sais, c'est beau la terre Dis oui – quand on est solidaire Et puis le monde est à refaire Dis oui – viens pour la vie, viens pour une heure  Tiens Quelque chose a changé dans le ciel ce matin On dirait que l'air est plus pur, et c'est bien Tu sais, les clés de l'avenir sont dans nos mains Alors c'est quand que tu me rejoins?  Dis oui – au moins nous s'rons ensemble Dis oui – on est plus fort ensemble Et puis, et puis on se ressemble Dis oui – moi je veux t'apprendre par cœur  T'en as marre de ces bombes Qui éclatent tout autour de nous Tu rêves d'un autre monde Où l'argent ne règlera pas tout Alors n'écoute plus ceux Qui te répètent qu'on a tort Tu sais, il suffit d'être deux Pour croire qu'on est déjà plus fort  Viens Si tu es fatigué du vide de tes amours Si tu ne crois plus aux jamais ni aux toujours Si tu veux t'arrêter juste pour souffler un peu Si tu crois qu'on peut être heureux  Dis oui – tu sais, c'est beau la terre Dis oui – quand on est solidaire Et puis le monde est à refaire Dis oui – viens pour la vie, viens pour une heure  Dis oui  Dis oui",https://youtube.com/watch?v=A_GlgQ2_TP8,final,Belgium,0.0,1956,2025
782,1998,de,Germany,Guildo Horn,guildo hat euch lieb,7.0,,9.0,,7.0,86.0,,,,,,,Alf Igel,,"Guildo hat euch lieb Und wenn's auch mal Tränen gibt Kommt er rüber und singt für euch Lieder Guildo hat euch lieb  Es gab eine Zeit, eine Zeit voller Zärtlichkeit Da wurde Knuddeln und Knutschen und Lieben Immer gross geschrieben  Ich denk gern zurück An die Zeit voll Harmonie und Glück Als ich täglich in ein Poesiealbum schrieb: Piep, piep, piep – ich hab dich lieb  Guildo hat euch lieb Und wenn's auch mal Tränen gibt Kommt er rüber und singt für euch Lieder Guildo hat euch lieb (immer wieder)  In meiner kleinen Welt, in der der eine zum andren hält Und in der deine Tränen nicht lügen Lernen Träume fliegen  Da wär ich so gern Wär den Sternen nicht mehr allzu fern Und von dort schick ich euch meinen Liebesbeweis: Nussecken und Himbeereis  Guildo hat euch lieb Und wenn's auch mal Tränen gibt Kommt er rüber und singt für euch Lieder Guildo hat euch lieb (immer wieder)  Ich denk gern zurück An die Zeit voll Harmonie und Glück Als ich täglich in ein Poesiealbum schrieb: Piep, piep, piep – ich hab dich lieb  Guildo hat euch lieb Und wenn's auch mal Tränen gibt Kommt er rüber und singt für euch Lieder Guildo hat euch lieb (immer wieder, immer wieder)  (Guildo hat uns lieb, immer wieder) Whoa... Guildo hat euch lieb (immer wieder) (Guildo hat uns lieb, immer wieder) Hey, Guildo hat euch lieb",https://youtube.com/watch?v=HPZX7EZIFD0,final,Germany,0.0,1956,2025
783,1998,no,Norway,Lars A. Fredriksen,alltid sommer,8.0,,22.0,,8.0,79.0,,,,,,,David Eriksen;Per-Kristian Ottestad,Linda Andernach Johansen,"Dine øyne leser jeg som en åpen bok Ved å leve sammen leser vi ord for ord (Det å være nær) Det handler om mer enn hva vi to kan se (For vi har mer) Det vi har, er så mye mer  Alltid evig sommer, sa du Og du kom, og du så, og du vant mitt liv Alltid evig sommer, sa du Hva de andre gjør nå betyr ingenting Evig varme dager, sa du Og rakte hendene ut og sa: Det føles ganske bra Oh... (Alltid sommer, sa du)  Bare jeg kunne si med ord hva du er for meg Vi lever, leker sammen, mens vi går samme vei (Det å elske deg) År for år, og dag for dag (Sammen med deg) En glede som vokser med hvert hjerteslag  Alltid evig sommer, sa du Og du kom, og du så, og du vant mitt liv Alltid evig sommer, sa du Hva de andre gjør nå betyr ingenting Evig varme dager, sa du Og rakte hendene ut og sa: Det føles ganske bra Oh... alltid sommer, sa du  Min ensomhet forsvant og kjærligheten vant Så kom og la oss leve, du sa: Alltid evig sommer'  (Alltid evig sommer, sa du) Og du kom, og du så, og du vant mitt liv Alltid evig sommer, sa du (Alltid evig sommer) Hva de andre gjør nå betyr ingenting Evig varme dager, sa du Og rakte hendene ut og sa: Det føles ganske bra Oh... alltid sommer, sa du (Ooh...) Alltid sommer, sa du",https://youtube.com/watch?v=pfMXlzT9vTU,final,Norway,0.0,1960,2025
784,1998,ie,Ireland,Dawn,is always over now?,9.0,,13.0,,9.0,64.0,,,,,,,Gerry Morgan,,"I never thought that it would end You were the one – my love, my friend You were my every dream come true Always, you said, was me and you  So how can you say it's over now? How can you wave it all goodbye? Always, you said, this love would be Always, you said, was you and me  Is always over now? Does it never last that long? Were the feelings that I had Ever right, or was it wrong? To think that love should last Was mistaken on my part But you promised me the earth (You promised me...) And you only broke my heart  You touched my soul You touched my life You always would, you said But now, you are taking always away  Is always over now? Does it never last that long? Were the feelings that I had Ever right, or was it wrong? To think that love should last Was mistaken on my part But you promised me the earth (You promised me...) And you only broke my heart  Is always over now? Does it never last that long? Were the feelings that I had Ever right, or was it wrong? To think that love should last Was mistaken on my part But you promised me the earth (You promised me...) And you only broke my heart (You promised me...)",https://youtube.com/watch?v=EeOPxO3cMNk,final,Ireland,0.0,1965,2025
785,1998,se,Sweden,Jill Johnson,kärleken är,10.0,,19.0,,10.0,53.0,,,,,,,Bobby Ljunggren;Håkan Almqvist,Ingela Forsman,"Här, i den stilla gryningen, kan jag känna allting andas igen Dom tunga molnen drev iväg med vindarna Inga tårar ifrån himlen blir till regn (Vi hör orden i en sång) som finns kvar här i våra hjärtan (Vi i lugnet efter storm)  En ängel flög förbi mot himmeln så fri Men hon lämnade sitt leende på vår jord Som en sol som värmer oss, som en himmels stjärnebloss Så vi kan betrakta livets skeende med en tro Kärleken är  Och när natten sänker sig Är vi trygga i varandras andetag (En vind som smyger sig intill) Bär en doft utav vilda rosor  En ängel flög förbi mot himmeln så fri Men hon lämnade sitt leende på vår jord Som en sol som värmer oss, som en himmels stjärnebloss Så vi kan betrakta livets skeende med en tro Kärleken är Oh... oh... oh...  En ängel flög förbi mot himmeln så fri Men hon lämnade sitt leende på vår jord Som en sol som värmer oss, som en himmels stjärnebloss Så vi kan betrakta livets skeende med en tro Att kärleken är",https://youtube.com/watch?v=aGBU1IGC17s,final,Sweden,0.0,1958,2025
786,1998,cy,Cyprus,Michael Hajiyanni,genesis,11.0,,17.0,,11.0,37.0,,,,,,,Michael Hajiyanni,Zenon Zindilis,"Parakseni ki' alokoti i agapi Elpidha ston anemon to horo Panemorfi thea sto stavrodhromi Arheon pandodhinamon filon  Sto stoma tu lau, mikri patridha Filevis mia leksi tromeri To ksero kapu mesa su antehi I asinori pakosmia areti  Yenesis (I Yenesis) Alithia tu pandos Anastasi fotos Tis aniksis horos i eleftheria  Yenesis (I Yenesis) Sti proeonia ti yi Yia tin arhegoni i kravyi Tis niotis i yiorti i eleftheria Yenesis, Yenesis  Sti dhisi tu eona, mia apati Ipsonete, horizi, thieri Ma kapia ali alithia mas enoni I pisti stin irini, andohi  Yenesis (I Yenesis) Alithia tu pandos Anastasi fotos Tis aniksis horos i eleftheria  Yenesis (I Yenesis) Sti proeonia ti yi Yia tin arhegoni i kravyi Tis niotis i yiorti i eleftheria  Yenesis (I Yenesis) Sti proeonia ti yi Yia tin arhegoni i kravyi Tis niotis i yiorti i eleftheria Yenesis, Yenesis",https://youtube.com/watch?v=W12HkaC2uXE,final,Cyprus,0.0,1981,2025
787,1998,pt,Portugal,Alma Lusa,se eu te pudesse abraçar,12.0,,14.0,,12.0,36.0,,,,,,,José Cid,,"Todas as terras do mundo Têm alma de Portugal Onde quer que estejas, onde quer que vás A saudade já lá está  Se eu te pudesse abraçar E depois falar contigo Tinha tanta coisa para te contar Meu irmão e meu amigo  Caminhar, caminhar Faz-se caminho ao andar Terra mãe e pátria lar Que a distância faz chorar  Navegar, navegar Sobre a terra e sobre o mar É preciso acreditar Se eu te pudesse abraçar  Em todas as partes do mundo Há gente de Portugal Com saudades de alguém que deixou alguém Do outro lado do mar  Se eu te pudesse abraçar E depois falar contigo Tinha tanta coisa para te contar Meu irmão e meu amigo  Caminhar, caminhar Faz-se caminho ao andar Terra mãe e pátria lar Que a distância faz chorar  Navegar, navegar Sobre a terra e sobre o mar É preciso acreditar Se eu te pudesse abraçar  Caminhar, caminhar Faz-se caminho ao andar Terra mãe e pátria lar Que a distância faz chorar  Navegar, navegar Sobre a terra e sobre o mar É preciso acreditar Se eu te pudesse abraçar",https://youtube.com/watch?v=wGnMhlHxm30,final,Portugal,0.0,1964,2025
788,1998,ee,Estonia,Koit Toome,mere lapsed,12.0,,23.0,,12.0,36.0,,,,,,,Maria Rahula;Tomi Rahula,Peeter Pruuli,"Meil vanne antud, leping sõlmitud Kai otsad lahti päästetud Me pagas pardal, purjed heisatud Vöör koitu pööratud  Näe, ahtris silmapiiri sisse lä'eb Ka viimne kodutorni tipp Nii lapsepõlv meist randa maha jääb Ja algabki me retk  Kas mõistad, kallis, kõik meil uus on ees Nüüd vihmas, tuules, päikselõõsa sees Me ihu, hing ja meel sellel teel Kuuluvad vaid teineteisele  Kui laiub pärani ees avarus Ükskõik las laetud rajust see Me unistused, riskid ühised ka lainte keeristes  Kas mõistad, kallis, kõik meil uus on ees Nüüd vihmas, tuules, päikselõõsa sees Me ihu, hing ja meel sellel teel Kuuluvad vaid teineteisele  Sul soodiots, mul tüür on peos Siht ühine meid kokku seob Üks on alus meil, kesk tuuli neid Kus ainsana meil hoida teineteist  Kas mõistad, kallis, kõik meil uus on ees  Kas mõistad, kallis, kõik meil uus on ees Nüüd vihmas, tuules, päikselõõsa sees Me ihu, hing ja meel sellel teel Kuuluvad vaid teineteisele  Kas mõistad, kallis, kõik meil uus on ees Nüüd vihmas, tuules, päikselõõsa sees Me ihu, hing ja meel sellel teel Kuuluvad vaid teineteisele",https://youtube.com/watch?v=OwgyoRn9jQc,final,Estonia,0.0,1994,2025
789,1998,tr,Turkey,Tüzmen,unutamazsin,14.0,,24.0,,14.0,25.0,,,,,,,Erdinç Tunç,Canan Tunç,"""Yalnızlığım"" çaldı yine sessiz kapımı Karanlığa giden yolu unutmuşken Yitirmişiz dünleri biz hep yarınlarda Ağla kalbim, ağla, çünkü bu son fırtına  Yazık olur ikimize sevgimize Hüzünlere çekme bizi bir nefeste Senden kalan tek şey sana tutsaklığımsa Ağla kalbim, daha çok var aydınlığa  Neden ayrılsın ellerimiz Sevgiyle bakan gözlerimiz? Yalnızken hani atmaz dururdu, yüreklerimiz?  Unutamazsın yıllar geçse Saçlarımıza aklar düşse Unutturamaz bizi bize, hiç kimse  ""Yalnızlığım"" çaldı yine sessiz kapımı Karanlığa giden yolu unutmuşken Yitirmişiz dünleri biz hep yarınlarda Ağla kalbim, daha çok var aydınlığa  Neden ayrılsın ellerimiz Sevgiyle bakan gözlerimiz? Yalnızken hani atmaz dururdu, yüreklerimiz?  Unutamazsın yıllar geçse Saçlarımıza aklar düşse Unutturamaz bizi bize, hiç kimse  Unutamazsın yıllar geçse Saçlarımıza aklar düşse Unutturamaz bizi bize, hiç kimse  Hiç kimse",https://youtube.com/watch?v=ASrMvGvEEfA,final,Turkey,0.0,1975,2012
